name,scifi_name,diet,activity,lifespan,weight,status,kingdom,phylum,class,order,family,genus,species,founded_countries_count
Red Panda,Ailurus fulgens,Omnivore,Crepuscular+,9 years,6.2 lbs,Endangered,Animalia,Chordata,Mammalia,Carnivora,Ailuridae,Ailurus,Ailurus fulgens,Found in 5 countries
Red Paper Wasp,Polistes carolina,Insectivore,Diurnal+,11 years,0.00015 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes,carolina,Found in 16 states/provinces
Red Racer Snake,Masticophis flagellum,Carnivore,Diurnal+,7 years,1 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Colubridae,Masticophis,flagellum,Found in 20 locations
Red Spitting Cobra,Naja pallida,Carnivore,Nocturnal+,12 years,1.2 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Elapidae,Naja,pallida,Found in 8 countries
Red Squirrel,Sciurus vulgaris,Omnivore,Diurnal+,3 years,0.4 lbs,Least Concern,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus vulgaris,Found in 50 countries
Red Star Chicken,Gallus gallus domesticus,Omnivore,Diurnal+,4 years,3.8 lbs,Not Evaluated,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,Found in 1 country
Red Tail Boa (common boa),Boa constrictor,Carnivore,Nocturnal+,15 years,27 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Boidae,Boa,constrictor,Found in 12 countries
Red Wolf,Canis rufus,Carnivore,Crepuscular+,6.5 years,36 lbs,Critically Endangered,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,rufus,Found in 21 states/provinces
Red-Bellied Black Snake,Pseudechis porphyriacus,Carnivore,Diurnal+,12 years,1.5 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Elapidae,Pseudechis,Pseudechis porphyriacus,Found in 1 country
Red-Bellied Woodpecker,Melanerpes carolinus,Omnivore,Diurnal+,4 years,0.091 lbs,Least Concern,Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,carolinus,Found in 37 states/provinces
Red-Billed Quelea Bird,Quelea quelea,Omnivore,Diurnal+,2 years,0.026 lbs,Least Concern,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Quelea,Quelea quelea,Found in 43 countries
Red-Eared Slider,Trachemys scripta elegans,Omnivore,Diurnal+,20 years,3.2 lbs,Least Concern,Animalia,Chordata,Reptilia,Testudines,Emydidae,Trachemys,Trachemys scripta,Found in 12 states/provinces
Red-Eyed Tree Frog,Agalychnis callidryas,Insectivore,Nocturnal+,4 years,0.015 lbs,Least Concern,Animalia,Chordata,Amphibia,Anura,Phyllomedusidae,Agalychnis,callidryas,Found in 8 countries
Red-Footed Tortoise,Chelonoidis carbonarius,Omnivore,Diurnal+,35 years,15 lbs,Vulnerable,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Chelonoidis,Chelonoidis carbonarius,Found in 11 countries
Red-handed Tamarin,Saguinus midas,Omnivore,Diurnal,10 years,0.65 lbs,Least Concern,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus midas,Found in 4 countries
Red-Headed Vulture,Sarcogyps calvus,Scavenger,Diurnal+,15 years,6.3 lbs,Critically Endangered,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Sarcogyps,calvus,Found in 10 countries
Red-Lipped Batfish,Ogcocephalus darwini,Carnivore,Cathemeral,,,,Animalia,Chordata,Actinopterygii,Lophiiformes,Ogcocephalidae,Ogcocephalus,darwini,Found in 1 country
Red-Shouldered Hawk,Buteo lineatus,Carnivore,Diurnal+,7 years,1.09 lbs,Least Concern,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,lineatus,Found in 42 locations
Red-Tailed Cuckoo Bumblebee,Bombus rupestris,Nectarivore,Diurnal,9 years,0.0008 lbs,Least Concern,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus rupestris,Found in 41 countries
Red-winged blackbird,Agelaius phoeniceus,Omnivore,Diurnal+,2 years,0.071 lbs,Least Concern,Animalia,Chordata,Aves,Passeriformes,Icteridae,Agelaius,phoeniceus,Found in 80 locations
Redback Spider,Latrodectus hasselti,Insectivore,Nocturnal+,2 years,,,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Latrodectus,hasselti,Found in 1 country
Redbone Coonhound,Canis lupus familiaris,Omnivore,Crepuscular+,5 years,32 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus familiaris,Found in 5 states/provinces
Redcap Chicken,Gallus gallus domesticus,Omnivore,Diurnal+,4 years,3.2 lbs,Not Evaluated,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,Found in 1 country
Redear Sunfish,Lepomis microlophus,Carnivore,Diurnal+,6 years,2 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Centrarchiformes,Centrarchidae,Lepomis,microlophus,Found in 13 states/provinces
Redhump Eartheater,Geophagus steindachneri,Omnivore,Diurnal+,4 years,0.2 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Geophagus,steindachneri,Found in 1 country
Redstart,Phoenicurus,Insectivore,Diurnal+,4 years,0.025 lbs,Not Evaluated,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Phoenicurus,,Found in 94 countries
Redtail Catfish,Phractocephalus hemioliopterus,Carnivore,Nocturnal+,15 years,44 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Phractocephalus,hemioliopterus,Found in 7 countries
Reef Shark,Carcharhinidae,Carnivore,Diurnal+,20 years,900 lbs,Not Evaluated,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,,,Found in 8 countries
Regal Jumping Spider,Phidippus regius,Insectivore,Diurnal,1 years,,,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus regius,Found in 10 locations
Reindeer,Rangifer tarandus,Herbivore,Cathemeral+,10 years,318 lbs,Vulnerable,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Rangifer,tarandus,Found in 18 locations
Repenomamus,Repenomamus,Carnivore,Nocturnal+,14 lbs,,,Animalia,Chordata,Mammalia,Eutriconodonta,Repenomamidae,Repenomamus,,Found in 1 country
Reticulated python,Malayopython reticulatus,Carnivore,Nocturnal+,15 years,100 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Malayopython,reticulatus,Found in 12 countries
Rex Rabbit,Oryctolagus cuniculus,Herbivore,Crepuscular+,8 years,4.8 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,Oryctolagus cuniculus,Found in 3 countries
Rhamphosuchus,Rhamphosuchus,Piscivore,Cathemeral+,2000 lbs,,,Animalia,Chordata,Reptilia,Crocodylia,Gavialidae,Rhamphosuchus,,Found in 3 countries
Rhea,Rhea,Omnivore,Diurnal+,12 years,40 lbs,Not Evaluated,Animalia,Chordata,Aves,Rheiformes,Rheidae,Rhea,,Found in 7 countries
Rhesus Macaque,Macaca mulatta,Omnivore,Diurnal,18 years,12.2 lbs,Least Concern,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,Macaca mulatta,Found in 11 countries
Rhino Beetle,Dynastinae,Detritivore,Nocturnal+,18 years,0.1 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,,,Found in 56 countries
Rhino Viper,Bitis nasicornis,Carnivore,Nocturnal+,12 years,2 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,nasicornis,Found in 18 countries
Rhinoceros,Rhinocerotidae,Herbivore,Cathemeral+,40 years,2500 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,,,Found in 15 countries
Rhode Island Red Chicken,Gallus gallus domesticus,Omnivore,Diurnal+,4 years,4 lbs,Not Evaluated,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,gallus,Found in 2 states/provinces
Rhodesian Ridgeback,Canis lupus familiaris,Omnivore,Diurnal+,5 years,41 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 2 countries
Rhombic Egg-Eater Snake,Dasypeltis scabra,Carnivore,Nocturnal+,7 years,0.3 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Dasypeltis,Dasypeltis scabra,Found in 36 countries
Ribbon Eel,Rhinomuraena quaesita,Carnivore,Diurnal+,12 years,,,Animalia,Chordata,Actinopterygii,Anguilliformes,Muraenidae,Rhinomuraena,Rhinomuraena quaesita,Found in 28 countries
Ribbon Snake,Thamnophis saurita,Carnivore,Diurnal+,4 years,0.12 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Natricidae,Thamnophis,Thamnophis saurita,Found in 32 states/provinces
Rim Rock Crowned Snake,Tantilla planiceps,Insectivore,Nocturnal+,3 years,0.008 lbs,Data Deficient,Animalia,Chordata,Reptilia,Squamata,Colubridae,Tantilla,planiceps,Found in 2 states/provinces
Ring-billed Gull,Larus delawarensis,Omnivore,Diurnal+,10 years,0.7 lbs,Least Concern,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,delawarensis,Found in 72 locations
Ringed Kingfisher,Megaceryle torquata,Carnivore,Diurnal+,5 years,0.341 lbs,Least Concern,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Megaceryle,torquata,Found in 23 locations
Rinkhals Snake,Hemachatus haemachatus,Carnivore,Diurnal+,9 years,,,Animalia,Chordata,Reptilia,Squamata,Elapidae,Hemachatus,Hemachatus haemachatus,Found in 3 countries
River Otter,Lontra canadensis,Piscivore,Crepuscular+,8 years,14 lbs,Least Concern,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lontra,Lontra canadensis,Found in 60 locations
River Turtle,Testudines,Omnivore,Diurnal+,30 years,113 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Testudines,,,,Found in 141 countries
Roadrunner,Geococcyx californianus,Omnivore,Diurnal+,6 years,0.43 lbs,Least Concern,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Geococcyx,californianus,Found in 12 locations
Robber Flies,Asilidae,Insectivore,Diurnal+,1.5 years,5.0E-5 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Diptera,Asilidae,,,Found in 36 countries
Robin,Turdus migratorius,Omnivore,Diurnal+,3 years,0.1 lbs,Not Evaluated,Animalia,Chordata,Aves,Passeriformes,,,,Found in 3 countries
Rock Bass,Ambloplites rupestris,Carnivore,Crepuscular+,6 years,1.4 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Centrarchiformes,Centrarchidae,Ambloplites,Ambloplites rupestris,Found in 29 states/provinces
Rock Crab,Cancer productus,Omnivore,Nocturnal+,6 years,2 lbs,Not Evaluated,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,productus,Found in 6 locations
Rock Hyrax,Procavia capensis,Herbivore,Diurnal+,10 years,5.5 lbs,Least Concern,Animalia,Chordata,Mammalia,Hyracoidea,Procaviidae,Procavia,Procavia capensis,Found in 55 countries
Rock Python,Python sebae,Carnivore,Nocturnal+,15 years,90 lbs,Near Threatened,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Python,Python sebae,Found in 24 countries
Rockfish,Sebastes,Carnivore,Diurnal+,30 years,20 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,,Found in 8 countries
Rockhopper Penguin,,Carnivore,Diurnal,10 years,3.4 lbs,Vulnerable,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,,Found in 3 countries
Rodents,Rodentia,Omnivore,Nocturnal+,2 years,91 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Rodentia,,,,Found in 27 countries
Roe Deer,Capreolus capreolus,Herbivore,Crepuscular+,6 years,35 lbs,Least Concern,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,Found in 40 countries
Roosevelt Elk,Cervus canadensis roosevelti,Herbivore,Crepuscular+,12 years,500 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Cervus,Cervus canadensis,Found in 4 states/provinces
Rooster,Gallus gallus domesticus,Omnivore,Diurnal+,2 years,6 lbs,Not Evaluated,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,gallus,Found in 5 countries
Root Aphids,,Herbivore,Cathemeral+,30 years,1.0E-5 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,,,Found in 2 countries
Rose-Breasted Grosbeak,Pheucticus ludovicianus,Omnivore,Diurnal+,2 years,0.049 lbs,Least Concern,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Pheucticus,Pheucticus ludovicianus,Found in 60 locations
Roseate Spoonbill,Platalea ajaja,Carnivore,Diurnal+,10 years,1.8 lbs,Least Concern,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Platalea,Platalea ajaja,Found in 31 locations
Rosy Boa,Lichanura trivirgata,Carnivore,Crepuscular+,15 years,1 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Boidae,Lichanura,Lichanura trivirgata,Found in 6 states/provinces
Rotterman,Canis lupus familiaris,Omnivore,Diurnal+,10 years,55 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 state/province
Rottle,Canis lupus familiaris,Omnivore,Diurnal+,12 years,50 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 state/province
Rottsky,Canis lupus familiaris,Omnivore,Diurnal+,11.5 years,45 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus familiaris,
Rottweiler,Canis lupus familiaris,Omnivore,Diurnal+,9 years,60 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Rottweiler Mix,Canis lupus familiaris,Omnivore,Cathemeral+,10 years,55 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 2 countries
Rough Earth Snake,Virginia striatula,Insectivore,Nocturnal+,0.02 lbs,,,Animalia,Chordata,Reptilia,Squamata,Colubridae,Virginia,Virginia striatula,Found in 19 states/provinces
Rough Green Snake,Opheodrys aestivus,Insectivore,Diurnal+,5 years,0.05 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Colubridae,Opheodrys,aestivus,Found in 24 states/provinces
Rough-Legged Hawk (Rough-Legged Buzzard),Buteo lagopus,Carnivore,Diurnal+,5 years,1.66 lbs,Least Concern,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,lagopus,Found in 80 locations
Rove Beetle,Staphylinidae,Omnivore,Nocturnal+,9 years,0.002 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,,,Found in 36 countries
Royal Penguin,Eudyptes schlegeli,Carnivore,Diurnal+,15 years,8 lbs,Near Threatened,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes schlegeli,Found in 1 country
Rubber Boa,Charina bottae,Carnivore,Crepuscular+,15 years,0.2 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Boidae,Charina,Charina bottae,Found in 8 states/provinces
Ruby-Crowned Kinglet,Regulus calendula,Insectivore,Diurnal,2 years,0.01 lbs,Least Concern,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,calendula,Found in 65 locations
Ruby-Throated Hummingbird,Archilochus colubris,Omnivore,Diurnal+,3 years,0.006 lbs,Least Concern,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,Archilochus colubris,Found in 52 locations
Ruddy Duck,Oxyura jamaicensis,Omnivore,Cathemeral,2 years,0.795 lbs,Least Concern,Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,Oxyura jamaicensis,Found in 73 locations
Ruddy Turnstone,Arenaria interpres,Omnivore,Diurnal+,9 years,0.19 lbs,Least Concern,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Arenaria,Arenaria interpres,Found in 68 locations
Rufous Hummingbird,Selasphorus rufus,Omnivore,Diurnal+,3 years,0.005 lbs,Near Threatened,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Selasphorus,rufus,Found in 9 locations
Russel’s Viper,Daboia russelii,Carnivore,Nocturnal+,12 years,8 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Viperidae,Daboia,russelii,Found in 5 countries
Russell Terrier,Canis lupus familiaris,Omnivore,Diurnal+,13 years,8 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 country
Russian Bear Dog,Canis lupus familiaris,Omnivore,Cathemeral+,4 years,100 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus familiaris,Found in 4 countries
Russian Blue,Felis catus,Carnivore,Crepuscular+,17 years,5.5 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,catus,Found in 1 country
Russian Tortoise,Testudo horsfieldii,Herbivore,Matutinal+,25 years,2 lbs,Vulnerable,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,Testudo horsfieldii,Found in 9 countries
