name,scifi_name,diet,activity,lifespan,weight,status,kingdom,phylum,class,order,family,genus,species,founded_countries_count
Maltese Shih Tzu,Canis lupus familiaris,Omnivore,Diurnal+,13 years,8 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 state/province
Maltipom,Canis lupus familiaris,Omnivore,Diurnal+,13 years,6 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 state/province
Maltipoo,Canis lupus familiaris,Omnivore,Diurnal+,12 years,9 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 state/province
Mamba,Dendroaspis,Carnivore,Diurnal+,11 years,3.5 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Elapidae,Dendroaspis,,Found in 31 countries
Mamushi Snake,Gloydius blomhoffii,Carnivore,Cathemeral+,10 years,0.6 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Viperidae,Gloydius,Gloydius blomhoffii,Found in 1 country
Man of War Jellyfish,Physalia physalis,Carnivore,Cathemeral,9 years,,,Animalia,Cnidaria,Hydrozoa,Siphonophorida,Physaliidae,Physalia,Physalia physalis,
Manatee,Trichechidae,Herbivore,Cathemeral+,35 years,1500 lbs,Vulnerable,Animalia,Chordata,Mammalia,Sirenia,Trichechidae,,,Found in 40 countries
Manchester Terrier,Canis lupus familiaris,Omnivore,Diurnal+,16 years,10 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Mandarin Rat Snake,Euprepiophis mandarinus,Carnivore,Nocturnal+,9 years,1 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Colubridae,Euprepiophis,mandarinus,Found in 2 countries
Mandrill,Mandrillus sphinx,Omnivore,Diurnal,20 years,37 lbs,Vulnerable,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Mandrillus,sphinx,Found in 4 countries
Maned Wolf,Chrysocyon brachyurus,Omnivore,Crepuscular+,7 years,30 lbs,Near Threatened,Animalia,Chordata,Mammalia,Carnivora,Canidae,Chrysocyon,brachyurus,Found in 4 countries
Mangrove Snake,Boiga dendrophila,Carnivore,Nocturnal+,9 years,1.5 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Colubridae,Boiga,Boiga dendrophila,Found in 6 countries
Mangrove Snapper,Lutjanus griseus,Carnivore,Crepuscular+,8 years,6.6 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Lutjaniformes,Lutjanidae,Lutjanus,Lutjanus griseus,Found in 49 locations
Manta Ray,Mobula,,Diurnal+,25 years,2000 lbs,Not Evaluated,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Mobulidae,Mobula,,Found in 43 countries
Mantella Frog,Mantella,Insectivore,Diurnal+,5 years,0.007 lbs,Not Evaluated,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,,Found in 1 country
Marabou Stork,Leptoptilos crumenifer,Scavenger,Diurnal+,20 years,8 lbs,Least Concern,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Leptoptilos,Leptoptilos crumenifer,Found in 31 countries
Marans Chicken,Gallus gallus domesticus,Omnivore,Diurnal+,5 years,4 lbs,Not Evaluated,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus domesticus,Found in 1 country
Marble Fox,Vulpes vulpes,Omnivore,Crepuscular+,3 years,14 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,vulpes,
Maremma Sheepdog,Canis lupus familiaris,Omnivore,Cathemeral+,5 years,45 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 country
Margay,Leopardus wiedii,Carnivore,Nocturnal+,10 years,4 lbs,Near Threatened,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus wiedii,Found in 25 locations
Marine Iguana,Amblyrhynchus cristatus,Herbivore,Diurnal,10 years,3.5 lbs,Vulnerable,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Amblyrhynchus,Amblyrhynchus cristatus,Found in 1 country
Marine Toad,Rhinella marina,Carnivore,Nocturnal+,10 years,1.8 lbs,Least Concern,Animalia,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella marina,Found in 26 locations
Markhor,Capra falconeri,Herbivore,Diurnal+,11 years,110 lbs,Near Threatened,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,Capra falconeri,Found in 6 countries
Marmoset,Callitrichidae,Omnivore,Diurnal+,10 years,0.8 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Primates,Callitrichidae,,,Found in 10 countries
Marmot,Marmota,Herbivore,Diurnal+,8 years,12 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,,Found in 27 countries
Marsh Frog,Pelophylax ridibundus,Carnivore,Cathemeral+,6 years,0.25 lbs,Least Concern,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax,Pelophylax ridibundus,Found in 30 countries
Marsican Brown Bear,Ursus arctos marsicanus,Omnivore,Crepuscular+,22 years,240 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,Ursus arctos,Found in 1 country
Masiakasaurus,Masiakasaurus,Carnivore,Diurnal+,12 years,30 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Theropoda,Noasauridae,Masiakasaurus,,Found in 1 country
Masked Angelfish,Genicanthus personatus,Carnivore,Diurnal+,10 years,,,Animalia,Chordata,Actinopterygii,Perciformes,Pomacanthidae,Genicanthus,Genicanthus personatus,Found in 2 locations
Masked Palm Civet,Paguma larvata,Omnivore,Nocturnal+,8 years,6 lbs,Least Concern,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Paguma,larvata,Found in 12 countries
Mason Bee,Osmia,Nectarivore,Diurnal+,1 years,0.0002 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,,Found in 45 countries
Massasauga,Sistrurus catenatus,Carnivore,Diurnal+,10 years,0.35 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Viperidae,Sistrurus,Sistrurus catenatus,Found in 11 states/provinces
Mastador: Complete Guide to the Mastiff–Labrador Mix,,Herbivore,Cathemeral+,50 years,6000 lbs,Extinct,,,,,,,,Found in 20 locations
Mastiff,Canis lupus familiaris,Omnivore,Cathemeral+,5 years,104 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Mastiff Mix,Canis lupus familiaris,Omnivore,Diurnal+,5 years,80 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,
Mauzer,Canis lupus familiaris,Omnivore,Cathemeral+,13 years,9 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,
May Beetle,Melolontha melolontha,Herbivore,Crepuscular+,4 years,0.0004 lbs,Least Concern,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Melolontha,Melolontha melolontha,Found in 32 countries
Mayan Cichlid,Mayaheros urophthalmus,Omnivore,Diurnal+,6 years,1.1 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Mayaheros,urophthalmus,Found in 8 locations
Mayfly,Ephemeroptera,Omnivore,Crepuscular+,1 years,0.0002 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Ephemeroptera,,,,Found in 35 countries
Meagle,Canis lupus familiaris,Omnivore,Diurnal+,12 years,11 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 state/province
Mealworm Beetle,Tenebrio molitor,Scavenger,Nocturnal+,2.5 years,0.0002 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Tenebrio,molitor,Found in 5 countries
Mealybug,Pseudococcidae,Herbivore,Cathemeral+,3 years,2.0E-5 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Hemiptera,Pseudococcidae,,,
Meerkat,Suricata suricatta,Insectivore,Diurnal+,7 years,0.97 lbs,Least Concern,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Suricata,Suricata suricatta,Found in 4 countries
Megalania,Varanus priscus,Carnivore,Diurnal+,30 years,600 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,priscus,Found in 1 country
Megalochelys,Megalochelys,Herbivore,Diurnal+,1000 lbs,,,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Megalochelys,,Found in 7 countries
Megalodon,Otodus megalodon,Carnivore,Cathemeral,88 years,70000 lbs,Not Evaluated,Animalia,Chordata,Chondrichthyes,Lamniformes,Otodontidae,Otodus,megalodon,Found in 36 locations
Megamouth Shark,Megachasma pelagios,,Nocturnal+,30 years,1200 lbs,Data Deficient,Animalia,Chordata,Chondrichthyes,Lamniformes,Megachasmidae,Megachasma,pelagios,
Meganeura,Meganeura,Carnivore,Diurnal+,,,,Animalia,Arthropoda,Insecta,Meganisoptera,Meganeuridae,Meganeura,,Found in 1 country
Megatherium,Megatherium,Herbivore,Cathemeral+,30 years,6000 lbs,Extinct,Animalia,Chordata,Mammalia,Pilosa,Megatheriidae,Megatherium,,Found in 6 countries
Meiolania,Meiolania,Herbivore,Diurnal+,70 years,350 lbs,Extinct,Animalia,Chordata,Reptilia,Testudines,Meiolaniidae,Meiolania,,Found in 2 countries
Mekong Giant Catfish,Pangasianodon gigas,Herbivore,Crepuscular+,60 years,293 lbs,Critically Endangered,Animalia,Chordata,Actinopterygii,Siluriformes,Pangasiidae,Pangasianodon,Pangasianodon gigas,Found in 4 countries
Merganser,Mergus,Piscivore,Diurnal+,9 years,2.1 lbs,Not Evaluated,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,,Found in 40 countries
Mexican Alligator Lizard,Abronia graminea,Insectivore,Diurnal+,9 years,0.09 lbs,Endangered,Animalia,Chordata,Reptilia,Squamata,Anguidae,Abronia,graminea,Found in 3 states/provinces
Mexican Black Kingsnake,Lampropeltis nigrita,Carnivore,Crepuscular+,8 years,1.2 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,Colubridae,Lampropeltis,Lampropeltis getula,Found in 2 states/provinces
Mexican Eagle (Northern crested caracara),Aquila chrysaetos,Carnivore,Diurnal+,18 years,6.7 lbs,Least Concern,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,chrysaetos,Found in 70 locations
Mexican Fireleg Tarantula,Brachypelma boehmei,Insectivore,Nocturnal+,10 years,0.03 lbs,Vulnerable,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Brachypelma,boehmei,Found in 2 states/provinces
Mexican Free-Tailed Bat,Tadarida brasiliensis,Insectivore,Crepuscular+,5 years,0.012 lbs,Least Concern,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Tadarida,brasiliensis,Found in 39 locations
Mexican Mole Lizard,Bipes biporus,Insectivore,Nocturnal+,0.05 lbs,,,Animalia,Chordata,Reptilia,Squamata,Bipedidae,Bipes,biporus,Found in 2 states/provinces
Microraptor,Microraptor,Carnivore,Diurnal+,7 years,1.5 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Saurischia,Dromaeosauridae,Microraptor,,Found in 1 country
Midget Faded Rattlesnake,Crotalus concolor,Carnivore,Diurnal+,12 years,0.25 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus oreganus,Found in 3 states/provinces
Miki,Canis lupus familiaris,Omnivore,Diurnal+,14 years,5 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 state/province
Milk Snake,Lampropeltis triangulum,Carnivore,Nocturnal+,9 years,0.8 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Colubridae,Lampropeltis,triangulum,Found in 38 states/provinces
Milkfish,Chanos chanos,Omnivore,Diurnal+,8 years,14 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Gonorynchiformes,Chanidae,Chanos,Chanos chanos,Found in 54 locations
Milkweed aphids,Aphis nerii,Herbivore,Cathemeral,28 years,,,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,Aphis nerii,Found in 16 countries
Millipede,Diplopoda,Detritivore,Nocturnal+,5 years,0.1 lbs,Not Evaluated,Animalia,Arthropoda,Diplopoda,,,,,Found in 41 countries
Mini Labradoodle,Canis lupus familiaris,Omnivore,Diurnal+,13 years,18 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Mini Lop,Oryctolagus cuniculus (domestic rabbit),Herbivore,Crepuscular+,9 years,3 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,Oryctolagus cuniculus,Found in 2 countries
Miniature Bull Terrier,Canis lupus familiaris,Omnivore,Cathemeral+,12 years,16 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Miniature Husky,Canis lupus familiaris,Omnivore,Diurnal+,14 years,10 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 state/province
Miniature Pinscher,Canis lupus familiaris,Omnivore,Diurnal+,14 years,5 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus familiaris,Found in 1 country
Mink,Neogale vison,Carnivore,Nocturnal+,3 years,1.6 lbs,Least Concern,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Neogale,Neogale vison,Found in 62 states/provinces
Minke Whale,Balaenoptera acutorostrata,,Cathemeral,45 years,10000 lbs,Least Concern,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,Balaenoptera acutorostrata,Found in 27 locations
Mississippi Kite,Ictinia mississippiensis,Insectivore,Diurnal,6 years,0.388 lbs,Least Concern,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Ictinia,Ictinia mississippiensis,Found in 39 locations
Moccasin Snake,Agkistrodon piscivorus,Carnivore,Cathemeral+,12 years,2 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,Agkistrodon piscivorus,Found in 14 states/provinces
Mockingbird,Mimus polyglottos,Omnivore,Diurnal+,8 years,0.058 lbs,Least Concern,Animalia,Chordata,Aves,Passeriformes,Mimidae,Mimus,Mimus polyglottos,Found in 61 locations
Modern Game Chicken,Gallus gallus domesticus,Omnivore,Diurnal+,4 years,4 lbs,Not Evaluated,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,Found in 1 country
Mojarra,Gerreidae,Omnivore,Diurnal+,5 years,3 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Eupercaria,Gerreidae,,,Found in 45 countries
Mojave Ball Python,Python regius,Carnivore,Nocturnal+,12 years,2.8 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Python,Python regius,
Mojave Rattlesnake,Crotalus scutulatus,Carnivore,Crepuscular+,15 years,1.6 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,scutulatus,Found in 11 states/provinces
Mola mola (Ocean Sunfish),Mola mola,Carnivore,Cathemeral,10 years,2300 lbs,Vulnerable,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,
Mole,Talpidae,Insectivore,Cathemeral+,3 years,0.52 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Eulipotyphla,Talpidae,,,Found in 58 countries
Mole Crab (Sand Flea),Hippidae,,Cathemeral+,2.5 years,0.01 lbs,Not Evaluated,Animalia,Arthropoda,Malacostraca,Decapoda,Hippidae,,,Found in 23 countries
Mole Cricket,Gryllotalpidae,Omnivore,Nocturnal+,1.5 years,0.005 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Orthoptera,Gryllotalpidae,,,Found in 22 countries
Mole Snake,Pseudaspis cana,Carnivore,Diurnal+,8 years,3 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Pseudaspis,Pseudaspis cana,Found in 5 countries
Mollusk,Mollusca,Omnivore,Diurnal+,5 years,500 lbs,Not Evaluated,Animalia,Mollusca,,,,,,Found in 27 countries
Molly,Poecilia sphenops,Omnivore,Diurnal,2 years,0.026 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,Poecilia sphenops,Found in 8 countries
Monarch Butterfly,Danaus plexippus,Herbivore,Diurnal,1.5 years,0.00075 lbs,Endangered,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,plexippus,Found in 22 locations
Mongoose,Herpestidae,Omnivore,Diurnal+,8 years,5 lbs,Least Concern,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,,,Found in 83 countries
Mongrel,Canis lupus familiaris,Omnivore,Cathemeral+,7 years,90 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,
Monitor Lizard,Varanidae,Omnivore,Diurnal+,12 years,90 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,Varanidae,,,Found in 70 countries
Monkey,Primates,Omnivore,Diurnal+,20 years,220 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Primates,,,,Found in 72 countries
Monkfish,Lophius,Carnivore,Nocturnal+,16 years,57 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Lophiiformes,Lophiidae,Lophius,,Found in 25 countries
Monocled Cobra,Naja kaouthia,Carnivore,Nocturnal+,12 years,2.5 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Elapidae,Naja,kaouthia,Found in 10 countries
Monte Iberia Eleuth,Eleutherodactylus iberia,Insectivore,Nocturnal+,,,,Animalia,Chordata,Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus iberia,Found in 1 country
Moon Jellyfish,Aurelia aurita,Carnivore,Cathemeral+,6 years,0.5 lbs,Not Evaluated,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,Found in 16 countries
Moonglow Boa,Boa imperator,Carnivore,Nocturnal+,13 years,25 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,Boidae,Boa,imperator,
Moorhen,Gallinula chloropus,Omnivore,Diurnal+,3 years,0.5 lbs,Least Concern,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,chloropus,Found in 120 countries
Moose,Alces alces,Herbivore,Crepuscular+,10 years,720 lbs,Least Concern,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Alces,Alces alces,
Moray Eel,Muraenidae,Carnivore,Nocturnal+,15 years,30 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Anguilliformes,Muraenidae,,,Found in 24 countries
Morkie,Canis lupus familiaris,Omnivore,Diurnal+,12 years,6 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 country
Morpho Butterfly,Morpho,Frugivore,Diurnal+,4 years,0.0025 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Morpho,,Found in 19 countries
Mosasaurus,Mosasaurus,Carnivore,Cathemeral+,25 years,15000 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,Mosasauridae,Mosasaurus,,Found in 4 countries
Moscow Watchdog,Canis lupus familiaris,Omnivore,Diurnal+,10 years,68 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus familiaris,Found in 1 country
Mosquito,Culicidae,Omnivore,Nocturnal+,21 years,3.0E-5 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Diptera,Culicidae,,,
Moth,Lepidoptera,Herbivore,Nocturnal+,0.3 years,0.02 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Lepidoptera,,,,Found in 1 country
Mountain Beaver,Aplodontia rufa,Herbivore,Nocturnal+,3 years,1.6 lbs,Least Concern,Animalia,Chordata,Mammalia,Rodentia,Aplodontiidae,Aplodontia,Aplodontia rufa,Found in 4 states/provinces
Mountain Bluebird,Sialia currucoides,Insectivore,Diurnal+,3 years,0.037 lbs,Least Concern,Animalia,Chordata,Aves,Passeriformes,Turdidae,Sialia,Sialia currucoides,Found in 23 locations
Mountain Cur,Canis lupus familiaris,Omnivore,Diurnal+,7 years,27 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 5 states/provinces
Mountain Feist,Canis lupus familiaris,Omnivore,Diurnal+,13 years,11 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 8 states/provinces
Mountain Gorilla,Gorilla beringei beringei,Folivore,Diurnal+,35 years,195 lbs,Endangered,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla beringei,Found in 3 countries
Mountain Lion,Puma concolor,Carnivore,Crepuscular+,10 years,120 lbs,Least Concern,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,concolor,Found in 72 locations
Mourning Dove,Zenaida macroura,Granivore,Diurnal+,1.5 years,0.17 lbs,Least Concern,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,macroura,Found in 71 locations
Mourning Gecko,Lepidodactylus lugubris,Insectivore,Nocturnal+,5 years,0.005 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus lugubris,Found in 5 countries
Mourning Warbler,Geothlypis philadelphia,Insectivore,Diurnal+,2 years,0.013 lbs,Least Concern,Animalia,Chordata,Aves,Passeriformes,Parulidae,Geothlypis,philadelphia,Found in 31 locations
Mouse,Muridae,Omnivore,Nocturnal+,1.2 years,0.03 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Rodentia,Muridae,,,Found in 17 countries
