name,scifi_name,diet,activity,lifespan,weight,status,kingdom,phylum,class,order,family,genus,species,founded_countries_count
Pangolin,Pholidota,Myrmecophage,Nocturnal+,12 years,40 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Pholidota,,,,Found in 49 countries
Panther,,Carnivore,Nocturnal+,12 years,306 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Felidae,,,Found in 102 countries
Panthera atrox (American Lion),Panthera atrox,Carnivore,Crepuscular+,12 years,351 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,Found in 16 locations
Papillon,Canis lupus familiaris,Omnivore,Diurnal+,4 years,5 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 2 countries
Papillon Mix,Canis lupus familiaris,Omnivore,Diurnal+,14 years,9 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,
Paradise Flying Snake,Chrysopelea paradisi,Carnivore,Diurnal+,8 years,0.2 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Colubridae,Chrysopelea,Chrysopelea paradisi,Found in 5 countries
Parakeet,Melopsittacus undulatus,Granivore,Diurnal+,5 years,0.044 lbs,Not Evaluated,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Melopsittacus,Melopsittacus undulatus,Found in 1 country
Parasaurolophus,Parasaurolophus,Herbivore,Diurnal+,20 years,3500 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Ornithischia,Hadrosauridae,Parasaurolophus,,Found in 2 countries
Parrot,Psittaciformes,Omnivore,Diurnal+,25 years,4 lbs,Not Evaluated,Animalia,Chordata,Aves,Psittaciformes,,,,Found in 66 countries
Parrot Snake,Leptophis ahaetulla,Carnivore,Diurnal+,6 years,0.5 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Colubridae,Leptophis,Leptophis ahaetulla,Found in 20 countries
Parrotfish,Scaridae,Herbivore,Diurnal+,12 years,46 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Labriformes,Scaridae,,,Found in 67 countries
Parrotlet,Forpus,Granivore,Diurnal+,10 years,0.045 lbs,Not Evaluated,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Forpus,,Found in 19 countries
Parson Russell Terrier,Canis lupus familiaris,Omnivore,Diurnal+,14 years,8 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Parti Schnauzer,Canis lupus familiaris,Omnivore,Diurnal+,13.5 years,9 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Partridge,Phasianidae,Omnivore,Diurnal+,4 years,1.6 lbs,Not Evaluated,Animalia,Chordata,Aves,Galliformes,Phasianidae,,,Found in 114 countries
Patagonian Cavy,Dolichotis patagonum,Herbivore,Diurnal+,7 years,16 lbs,Near Threatened,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Dolichotis,patagonum,Found in 1 country
Patagonian Mara,Dolichotis patagonum,Herbivore,Diurnal+,7 years,16 lbs,Near Threatened,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Dolichotis,patagonum,Found in 1 country
Patagotitan,Patagotitan mayorum,Herbivore,Cathemeral+,45 years,75000 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Saurischia,Titanosauridae,Patagotitan,Patagotitan mayorum,Found in 1 country
Patas Monkey,Erythrocebus patas,Omnivore,Diurnal,12 years,13 lbs,Least Concern,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Erythrocebus,Erythrocebus patas,Found in 23 countries
Patterdale Terrier,Canis lupus familiaris,Omnivore,Diurnal+,13 years,9 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus familiaris,Found in 1 country
Pea Puffer,Carinotetraodon travancoricus,Carnivore,Diurnal,3 years,,,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Carinotetraodon,travancoricus,Found in 1 country
Peacock,Pavo cristatus,Omnivore,Diurnal+,12 years,6 lbs,Least Concern,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pavo,cristatus,Found in 5 countries
Peacock Bass,Cichla,Piscivore,Diurnal+,10 years,13 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,,Found in 9 countries
Peacock Butterfly,Aglais io,Herbivore,Diurnal+,9 years,0.00035 lbs,Least Concern,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,io,Found in 51 countries
Peacock Spider,Maratus,Insectivore,Diurnal+,12 years,6.0E-5 lbs,Not Evaluated,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Maratus,,Found in 1 country
Peagle: Complete Guide to the Beagle–Pekingese Mix,Canis lupus familiaris,Omnivore,Cathemeral+,12 years,11 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 country
Peekapoo,Canis lupus familiaris (Pekingese × Poodle crossbreed),Omnivore,Diurnal+,5 years,10 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Pekingese,Canis lupus familiaris,Omnivore,Diurnal+,6 years,6.5 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Pelagornis,Pelagornis,Piscivore,Diurnal+,40 lbs,,,Animalia,Chordata,Aves,Odontopterygiformes,Pelagornithidae,Pelagornis,,
Pelagornithidae,Pelagornithidae,Piscivore,Diurnal+,25 years,40 lbs,Not Evaluated,Animalia,Chordata,Aves,Odontopterygiformes,Pelagornithidae,,,
Pelican,Pelecanidae,Piscivore,Diurnal+,20 years,15 lbs,Not Evaluated,Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,,,Found in 50 countries
Pelycosaurs,Pelycosauria,Diurnal+,Diurnal+,250 lbs,,,Animalia,Chordata,Synapsida,Pelycosauria,,,,Found in 7 countries
Pembroke Welsh Corgi,Canis lupus familiaris,Omnivore,Diurnal+,4 years,14 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Penguin,Sphenisciformes,Carnivore,Diurnal+,15 years,45 lbs,Not Evaluated,Animalia,Chordata,Aves,Sphenisciformes,,,,Found in 13 countries
Pennsylvania Wood Cockroach,Parcoblatta pennsylvanica,Scavenger,Nocturnal+,12 years,0.00025 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,Parcoblatta,Parcoblatta pennsylvanica,Found in 33 states/provinces
Peppered Moth,Biston betularia,Herbivore,Nocturnal,10 years,,,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Biston,Biston betularia,Found in 39 countries
Peppermint Angelfish,Centropyge boylei,Omnivore,Diurnal,10 years,,,Animalia,Chordata,Actinopterygii,Acanthuriformes,Pomacanthidae,Centropyge,Centropyge boylei,Found in 3 countries
Perch Fish,Percidae,Carnivore,Diurnal+,6 years,20 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,,,Found in 23 countries
Père David’s Deer,Elaphurus davidianus,Herbivore,Crepuscular+,12 years,200 lbs,Extinct in the Wild,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Elaphurus,Elaphurus davidianus,Found in 1 country
Peregrine Falcon,Falco peregrinus,Carnivore,Diurnal+,13 years,1.5 lbs,Least Concern,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco peregrinus,Found in 57 locations
Peringuey’s Adder,Bitis peringueyi,Carnivore,Nocturnal+,10 years,0.08 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,peringueyi,Found in 2 countries
Perro De Presa Canario,Canis lupus familiaris,Omnivore,Cathemeral+,5 years,65 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Persian,Felis catus,Carnivore,Crepuscular+,4 years,6 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,catus,Found in 2 countries
Peruvian Guinea Pig,Cavia porcellus,Herbivore,Crepuscular+,2 years,1.4 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Cavia,Cavia porcellus,Found in 4 countries
Peruvian Inca Orchid,Canis lupus familiaris,Omnivore,Diurnal+,12 years,25 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Pesquet’s Parrot (Dracula Parrot),Psittrichas fulgidus,Frugivore,Diurnal,20 years,0.8 lbs,Vulnerable,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Psittrichas,Psittrichas fulgidus,Found in 2 countries
Petit Basset Griffon Vendéen,Canis lupus familiaris,Omnivore,Diurnal+,12 years,18 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Petite Goldendoodle,Canis lupus familiaris,Omnivore,Diurnal+,5 years,11 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 country
Pharaoh Hound,Canis lupus familiaris,Omnivore,Crepuscular+,13 years,27 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Pheasant,Phasianidae,Omnivore,Diurnal+,3 years,6 lbs,Not Evaluated,Animalia,Chordata,Aves,Galliformes,Phasianidae,,,Found in 23 countries
Pheasant-tailed Jacana,Hydrophasianus chirurgus,Insectivore,Diurnal,6 years,0.26 lbs,Least Concern,Animalia,Chordata,Aves,Charadriiformes,Jacanidae,Hydrophasianus,chirurgus,Found in 17 countries
Philippine Cobra,Naja philippinensis,Carnivore,Nocturnal+,10 years,1 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Elapidae,Naja,Naja philippinensis,Found in 1 country
Phoenix Chicken,Gallus gallus domesticus,Omnivore,Diurnal+,5 years,2.4 lbs,Not Evaluated,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,Found in 6 countries
Phorusrhacos,Phorusrhacos,Carnivore,Diurnal+,15 years,180 lbs,Not Evaluated,Animalia,Chordata,Aves,Cariamiformes,Phorusrhacidae,Phorusrhacos,,Found in 1 country
Phytosaurs,Phytosauria,Carnivore,Crepuscular+,15 years,1500 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Phytosauria,,,,Found in 14 countries
Picardy Spaniel,Canis lupus familiaris,Omnivore,Diurnal+,5 years,27 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus familiaris,Found in 1 country
Pictus Catfish,Pimelodus pictus,Omnivore,Crepuscular+,5 years,,,Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Pimelodus,pictus,Found in 4 countries
Piebald Dachshund,Canis lupus familiaris,Omnivore,Diurnal+,14 years,14 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 country
Pied Ball Python,Python regius,Carnivore,Nocturnal+,15 years,3.5 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Python,regius,
Pied Tamarin,Saguinus bicolor,Omnivore,Diurnal+,10 years,0.55 lbs,Critically Endangered,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus bicolor,Found in 1 country
Pied-Billed Grebe,Podilymbus podiceps,Omnivore,Diurnal+,3.5 years,0.568 lbs,Least Concern,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podilymbus,podiceps,Found in 84 locations
Pig,Sus scrofa domesticus,Omnivore,Diurnal+,5 years,350 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Found in 4 countries
Pig-Nosed Turtle,Carettochelys insculpta,Omnivore,Cathemeral+,30 years,20 lbs,Endangered,Animalia,Chordata,Reptilia,Testudines,Carettochelyidae,Carettochelys,insculpta,Found in 3 countries
Pigeon,Columbidae,Omnivore,Diurnal+,5 years,2.5 lbs,Not Evaluated,Animalia,Chordata,Aves,Columbiformes,Columbidae,,,Found in 37 countries
Pika,Ochotona,Herbivore,Diurnal+,3 years,0.32 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Lagomorpha,Ochotonidae,Ochotona,,Found in 16 countries
Pike Fish,Esocidae,Piscivore,Diurnal+,12 years,30 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Esociformes,Esocidae,,,Found in 28 countries
Pileated Woodpecker,Dryocopus pileatus,Insectivore,Diurnal+,7 years,0.4 lbs,Least Concern,Animalia,Chordata,Aves,Piciformes,Picidae,Dryocopus,Dryocopus pileatus,Found in 53 states/provinces
Pinacate Beetle,Eleodes,Omnivore,Nocturnal+,1.5 years,0.005 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Eleodes,,Found in 3 countries
Pine Beetle,Dendroctonus ponderosae,Herbivore,Diurnal+,1 years,,,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus ponderosae,Found in 18 locations
Pine Marten,Martes martes,Omnivore,Nocturnal+,4 years,2.5 lbs,Least Concern,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes martes,Found in 42 countries
Pine Siskin,Spinus pinus,Omnivore,Diurnal,2.5 years,0.018 lbs,Least Concern,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,pinus,Found in 64 locations
Pine Snake,Pituophis melanoleucus,Carnivore,Diurnal+,15 years,2.5 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pituophis,melanoleucus,Found in 10 states/provinces
Pinfish,Lagodon rhomboides,Omnivore,Diurnal+,4 years,0.52 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Spariformes,Sparidae,Lagodon,Lagodon rhomboides,Found in 24 locations
Pink Bollworm,Pectinophora gossypiella,Granivore,Nocturnal+,30 years,2.0E-5 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Pectinophora,gossypiella,Found in 2 countries
Pink Fairy Armadillo,Chlamyphorus truncatus,Insectivore,Nocturnal+,7 years,0.12 lbs,Data Deficient,Animalia,Chordata,Mammalia,Cingulata,Chlamyphoridae,Chlamyphorus,truncatus,Found in 1 country
Pink Salmon,Oncorhynchus gorbuscha,Carnivore,Cathemeral,2 years,6.8 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,gorbuscha,Found in 8 locations
Pink Toed Tarantula,Avicularia avicularia,Insectivore,Nocturnal+,6 years,0.025 lbs,Least Concern,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Avicularia,avicularia,Found in 6 countries
Pink-Necked Green Pigeon,Treron vernans,Frugivore,Diurnal+,0.16 lbs,,,Animalia,Chordata,Aves,Columbiformes,Columbidae,Treron,Treron vernans,Found in 9 countries
Pipe Snake,Anilioidea,Carnivore,Nocturnal,8 years,0.6 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,,,,Found in 22 countries
Pipefish,Syngnathidae,Carnivore,Diurnal+,3 years,0.2 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,,,Found in 29 countries
Piranha,Serrasalmidae,Omnivore,Diurnal+,12 years,4 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,,,Found in 12 countries
Pit Bull,Canis lupus familiaris,Omnivore,Diurnal+,13 years,30 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 country
Pit Viper,Crotalinae,Carnivore,Nocturnal+,12 years,6 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,Viperidae,,,Found in 56 countries
Pitador,Canis lupus familiaris,Omnivore,Diurnal+,12 years,34 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Pitsky,Canis lupus familiaris,Omnivore,Cathemeral+,13 years,36 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,
Plains Hognose Snake,Heterodon nasicus,Carnivore,Diurnal+,8 years,0.35 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Colubridae,Heterodon,nasicus,Found in 16 states/provinces
Platinum Arowana,Scleropages formosus,Carnivore,Crepuscular+,12 years,6 lbs,Endangered,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Osteoglossidae,Scleropages,Scleropages formosus,Found in 2 countries
Platybelodon,Platybelodon,Herbivore,Diurnal+,35 years,6000 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Proboscidea,Amebelodontidae,Platybelodon,,Found in 4 countries
Platypus,Ornithorhynchus anatinus,Insectivore,Nocturnal+,12 years,2.4 lbs,Near Threatened,Animalia,Chordata,Mammalia,Monotremata,Ornithorhynchidae,Ornithorhynchus,anatinus,Found in 1 country
Plesiosaur,Plesiosauria,Carnivore,Cathemeral+,30 years,30000 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Plesiosauria,,,,Found in 29 countries
Pliosaur,Pliosauridae,Carnivore,Cathemeral+,25 years,15000 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Plesiosauria,Pliosauridae,,,Found in 13 countries
Plott Hound Mix,Canis lupus familiaris,Omnivore,Diurnal+,13 years,34 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,
Plott Hounds,Canis lupus familiaris,Omnivore,Diurnal+,13 years,27 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 state/province
Plymouth Rock Chicken,Gallus gallus domesticus,Omnivore,Diurnal+,4 years,4.3 lbs,Not Evaluated,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,Found in 1 country
Pocket Pitbull,Canis lupus familiaris,Omnivore,Cathemeral+,10 years,25 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 country
Podenco Canario,Canis lupus familiaris,Omnivore,Crepuscular+,12 years,25 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Pointer,Canis lupus familiaris,Omnivore,Diurnal+,5 years,34 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Pointer Mix,Canis lupus familiaris,Omnivore,Diurnal+,13 years,36 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,
Poison Dart Frog,Dendrobatidae,Insectivore,Diurnal,7 years,0.03 lbs,Not Evaluated,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,,,Found in 12 countries
Polacanthus,Polacanthus,Herbivore,Diurnal+,2000 lbs,,,Animalia,Chordata,Reptilia,Ornithischia,Nodosauridae,Polacanthus,,Found in 1 country
Polar Bear,Ursus maritimus,Carnivore,Cathemeral+,17 years,700 lbs,Vulnerable,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,Ursus maritimus,Found in 10 locations
Polecat,Mustela,Carnivore,Nocturnal+,3 years,2 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,,Found in 61 countries
Polish Chicken,Gallus gallus domesticus,Omnivore,Diurnal+,4 years,3.2 lbs,Not Evaluated,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus domesticus,Found in 1 country
Polish Lowland Sheepdog,Canis lupus familiaris,Omnivore,Diurnal+,13 years,23 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Polish Tatra Sheepdog,Canis lupus familiaris,Omnivore,Cathemeral+,5 years,60 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Polka Dot Stingray,Taeniura lymma,Carnivore,Crepuscular+,12 years,3.5 lbs,Near Threatened,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Taeniura,Taeniura lymma,Found in 45 countries
Pollock Fish,Gadus chalcogrammus,Carnivore,Cathemeral,10 years,1.5 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,chalcogrammus,Found in 8 locations
Polyphemus Moth,Antheraea polyphemus,Folivore,Nocturnal+,7 years,0.003 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Antheraea,Antheraea polyphemus,Found in 60 locations
Pomapoo,Canis lupus familiaris,Omnivore,Diurnal+,13 years,7 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 country
Pomchi,Canis lupus familiaris,Omnivore,Diurnal+,5 years,5 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 state/province
Pomeagle,Canis lupus familiaris,Omnivore,Cathemeral+,5 years,99 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 state/province
Pomeranian,Canis lupus familiaris,Omnivore,Diurnal+,14 years,3.2 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 2 countries
Pomeranian Mix,Canis lupus familiaris,Omnivore,Diurnal+,5 years,12 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 2 countries
Pomsky,Canis lupus familiaris,Omnivore,Cathemeral+,14 years,14 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 state/province
Pond Skater,Gerridae,Insectivore,Diurnal+,10 years,0.0002 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Hemiptera,Gerridae,,,Found in 66 countries
Poochon,Canis lupus familiaris,Omnivore,Diurnal+,13 years,10 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Poodle,Canis lupus familiaris,Omnivore,Diurnal+,5 years,32 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 2 countries
Poogle,Canis lupus familiaris,Omnivore,Diurnal+,5 years,14 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Pool Frog,Pelophylax lessonae,Omnivore,Diurnal+,6 years,0.03 lbs,Least Concern,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax,lessonae,Found in 25 countries
Porbeagle Shark,Lamna nasus,Piscivore,Cathemeral+,30 years,230 lbs,Vulnerable,Animalia,Chordata,Chondrichthyes,Lamniformes,Lamnidae,Lamna,Lamna nasus,Found in 26 locations
Porcupine,Hystricidae,Herbivore,Nocturnal+,10 years,30 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Rodentia,,,,Found in 68 countries
Porcupinefish,Diodontidae,Carnivore,Nocturnal+,10 years,3 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Diodontidae,,,Found in 48 countries
Portuguese Podengo,Canis lupus familiaris,Omnivore,Diurnal+,5 years,30 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Possum,Diprotodontia,Nocturnal+,Nocturnal+,7 lbs,,,Animalia,Chordata,Mammalia,Diprotodontia,,,,Found in 5 countries
Potato Beetle,Leptinotarsa decemlineata,Folivore,Diurnal+,3 years,0.0002 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Leptinotarsa,Leptinotarsa decemlineata,Found in 6 locations
Potoo,Nyctibiidae,Insectivore,Nocturnal+,10 years,0.65 lbs,Least Concern,Animalia,Chordata,Aves,Nyctibiiformes,Nyctibiidae,,,Found in 20 countries
Potoroo,Potoroidae,Omnivore,Nocturnal+,6 years,2.2 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Diprotodontia,Potoroidae,,,Found in 1 country
Powderpost Beetle,Lyctidae,Detritivore,Crepuscular+,12 years,3.0E-5 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Coleoptera,Lyctidae,,,Found in 25 countries
