name,scifi_name,diet,activity,lifespan,weight,status,kingdom,phylum,class,order,family,genus,species,founded_countries_count
Cocker Spaniel,Canis lupus familiaris,Omnivore,Diurnal+,12 years,16 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Cockle,Cardiidae,,Cathemeral+,6 years,1 lbs,Not Evaluated,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,,,Found in 30 countries
Cockroach,Blattodea,Omnivore,Nocturnal+,1.2 years,0.01 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Blattodea,,,,Found in 28 countries
Coconut Crab,Birgus latro,Omnivore,Nocturnal+,50 years,4.1 lbs,Vulnerable,Animalia,Arthropoda,Malacostraca,Decapoda,Coenobitidae,Birgus,Birgus latro,Found in 30 countries
Codfish,Gadidae,Carnivore,Diurnal+,10 years,96 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,,,Found in 31 countries
Codling Moth,Cydia pomonella,Frugivore,Crepuscular+,10 years,,,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Cydia,Cydia pomonella,Found in 49 countries
Coelacanth,Coelacanthiformes,Carnivore,Nocturnal+,80 years,98 lbs,Not Evaluated,Animalia,Chordata,Sarcopterygii,Coelacanthiformes,,,,Found in 7 countries
Collared Peccary,Pecari tajacu,Omnivore,Diurnal+,10 years,30 lbs,Least Concern,Animalia,Chordata,Mammalia,Artiodactyla,Tayassuidae,Dicotyles,Dicotyles tajacu,Found in 24 locations
Collett’s Snake,Pseudechis colletti,Carnivore,Crepuscular+,10 years,,,Animalia,Chordata,Reptilia,Squamata,Elapidae,Pseudechis,Pseudechis colletti,Found in 1 country
Collie,Canis lupus familiaris,Omnivore,Diurnal+,13 years,34 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 country
Collie Mix,Canis lupus familiaris,Omnivore,Diurnal+,5 years,34 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Colossal Squid,Mesonychoteuthis hamiltoni,Carnivore,Cathemeral,2 years,495 lbs,Data Deficient,Animalia,Mollusca,Cephalopoda,Oegopsida,Cranchiidae,Mesonychoteuthis,hamiltoni,
Comb Jellyfish,Ctenophora,Carnivore,Cathemeral+,4 years,5 lbs,Not Evaluated,Animalia,Ctenophora,,,,,,
Comb-crested Jacana,Irediparra gallinacea,Insectivore,Diurnal,5 years,0.26 lbs,Least Concern,Animalia,Chordata,Aves,Charadriiformes,Jacanidae,Irediparra,gallinacea,Found in 3 countries
Comet Moth,Argema mittrei,Folivore,Nocturnal,5 years,0.01 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Argema,mittrei,Found in 1 country
Comfort Retriever,Canis lupus familiaris,Omnivore,Diurnal+,6 years,18 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 5 locations
Common Buzzard,Buteo buteo,Carnivore,Diurnal,12 years,1.36 lbs,Least Concern,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,buteo,Found in 54 countries
Common Carp,Cyprinus carpio,Omnivore,Crepuscular+,20 years,40 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinus,Cyprinus carpio,Found in 16 countries
Common European Adder,Vipera berus,Carnivore,Diurnal+,10 years,0.3 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Viperidae,Vipera,Vipera berus,Found in 34 countries
Common Frog,Rana temporaria,Insectivore,Cathemeral+,6 years,0.04 lbs,Least Concern,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,Rana temporaria,Found in 40 countries
Common Furniture Beetle,Anobium punctatum,Detritivore,Crepuscular+,2.5 years,,,Animalia,Arthropoda,Insecta,Coleoptera,Ptinidae,Anobium,punctatum,Found in 38 countries
Common Goldeneye,Bucephala clangula,Omnivore,Diurnal+,3 years,1.4 lbs,Least Concern,Animalia,Chordata,Aves,Anseriformes,Anatidae,Bucephala,Bucephala clangula,Found in 41 locations
Common Grackle,Quiscalus quiscula,Omnivore,Diurnal+,4 years,0.142 lbs,Least Concern,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,Quiscalus quiscula,Found in 47 locations
Common Green Magpie,Cissa chinensis,Omnivore,Diurnal,6 years,0.17 lbs,Least Concern,Animalia,Chordata,Aves,Passeriformes,Corvidae,Cissa,chinensis,Found in 8 countries
Common House Spider,Parasteatoda tepidariorum,Insectivore,Nocturnal+,12 years,3.0E-5 lbs,Not Evaluated,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Parasteatoda,tepidariorum,Found in 2 countries
Common Loon,Gavia immer,Piscivore,Diurnal+,15 years,6.3 lbs,Least Concern,Animalia,Chordata,Aves,Gaviiformes,Gaviidae,Gavia,Gavia immer,Found in 37 locations
Common Raven,Corvus corax,Omnivore,Diurnal+,10 years,2 lbs,Least Concern,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,corax,Found in 110 locations
Common Spotted Cuscus,Spilocuscus maculatus,Herbivore,Nocturnal,9 years,6 lbs,Least Concern,Animalia,Chordata,Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,maculatus,Found in 2 countries
Common Toad,Bufo bufo,Insectivore,Nocturnal+,10 years,0.15 lbs,Least Concern,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo,Bufo bufo,Found in 34 countries
Common Yellowthroat,Geothlypis trichas,Insectivore,Diurnal+,2 years,0.01 lbs,Least Concern,Animalia,Chordata,Aves,Passeriformes,Parulidae,Geothlypis,Geothlypis trichas,Found in 78 locations
Compsognathus,Compsognathus,Carnivore,Diurnal+,10 years,3.5 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Saurischia,Compsognathidae,Compsognathus,,Found in 2 countries
Cone Snail,Conidae,Carnivore,Nocturnal+,7 years,0.25 lbs,Not Evaluated,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,,,Found in 49 countries
Conger Eel,Congridae,Carnivore,Nocturnal+,15 years,110 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Anguilliformes,Congridae,,,Found in 36 countries
Congo Snake,Amphiuma,Carnivore,Nocturnal+,12 years,1.3 lbs,Not Evaluated,Animalia,Chordata,Amphibia,Urodela,Amphiumidae,Amphiuma,,Found in 1 country
Conure,Psittacidae,Omnivore,Diurnal+,20 years,0.35 lbs,Not Evaluated,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,,,Found in 27 countries
Cookiecutter Shark,Isistius brasiliensis,Sanguivore,Nocturnal,12 years,1 lbs,Least Concern,Animalia,Chordata,Chondrichthyes,Squaliformes,Dalatiidae,Isistius,Isistius brasiliensis,
Cooper’s Hawk,Accipiter cooperii,Carnivore,Diurnal+,4 years,0.68 lbs,Least Concern,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter cooperii,Found in 62 locations
Copperhead,Agkistrodon contortrix contortrix,Carnivore,Diurnal+,8 years,0.7 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,Agkistrodon contortrix,Found in 14 states/provinces
Coral,Anthozoa,Omnivore,Diurnal+,50 years,20000 lbs,Not Evaluated,Animalia,Cnidaria,Anthozoa,,,,,Found in 57 countries
Coral Snake,Micrurus,Carnivore,Nocturnal+,8 years,1.5 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,Elapidae,Micrurus,,Found in 21 countries
Corella,Cacatua sanguinea,Omnivore,Diurnal+,20 years,0.55 lbs,Least Concern,Animalia,Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua,sanguinea,Found in 3 countries
Corgidor,Canis lupus familiaris,Omnivore,Diurnal+,5 years,32 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 state/province
Corgipoo,Canis lupus familiaris,Omnivore,Diurnal+,13 years,18 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,
Corkie,Canis lupus familiaris,Omnivore,Diurnal+,5 years,9 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Corman Shepherd,Canis lupus familiaris,Omnivore,Diurnal+,5 years,32 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus familiaris,Found in 3 countries
Cormorant,Phalacrocoracidae,Piscivore,Diurnal+,12 years,5 lbs,Not Evaluated,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,,,Found in 39 countries
Corn Earworm,Helicoverpa zea,Herbivore,Nocturnal+,45 years,0.00022 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Helicoverpa,Helicoverpa zea,Found in 56 locations
Corn Rex Cat (Cornish Rex),Felis catus,Carnivore,Cathemeral+,13 years,4.5 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,Felis catus,Found in 1 country
Corn Snake,Pantherophis guttatus,Carnivore,Crepuscular+,8 years,0.9 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pantherophis,Pantherophis guttatus,Found in 13 states/provinces
Cory Catfish,Corydoras,Omnivore,Diurnal+,5 years,0.06 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,,Found in 13 countries
Coryphodon,Coryphodon,Herbivore,Cathemeral+,25 years,900 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Pantodonta,Coryphodontidae,Coryphodon,,Found in 6 countries
Cosmic Caterpillar,Eudocima phalonia,Frugivore,Nocturnal+,7 years,,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Eudocima,phalonia,Found in 21 countries
Costa’s Hummingbird,Calypte costae,Omnivore,Diurnal+,4 years,0.003 lbs,Least Concern,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,Calypte costae,Found in 6 locations
Coton de Tulear,Canis lupus familiaris,Omnivore,Diurnal+,5 years,6.5 lbs,,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus familiaris,Found in 1 country
Cotton-top Tamarin,Saguinus oedipus,Omnivore,Diurnal,10 years,0.5 lbs,Critically Endangered,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus oedipus,Found in 1 country
Cottonmouth,Agkistrodon piscivorus,Carnivore,Cathemeral+,10 years,2.7 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,Agkistrodon piscivorus,Found in 15 states/provinces
Coues Deer,Odocoileus virginianus couesi,Herbivore,Crepuscular+,4 years,34 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus,Found in 6 states/provinces
Cougar,Puma concolor,Carnivore,Crepuscular+,12 years,100 lbs,Least Concern,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,Found in 44 locations
Cow,Bos taurus,Herbivore,Crepuscular+,12 years,1600 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Found in 4 countries
Cow Reticulated Python,Malayopython reticulatus,Carnivore,Nocturnal+,15 years,75 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Malayopython,Malayopython reticulatus,Found in 11 countries
Coyote,Canis latrans,Omnivore,Crepuscular+,6 years,20 lbs,Least Concern,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,Found in 70 locations
Crab,Brachyura,Omnivore,Nocturnal+,8 years,19 lbs,Not Evaluated,Animalia,Arthropoda,Malacostraca,Decapoda,,,,Found in 49 countries
Crab Spider,Thomisidae,Insectivore,Diurnal+,1.5 years,0.0008 lbs,Not Evaluated,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,,,Found in 33 countries
Crab-Eating Fox,Cerdocyon thous,Omnivore,Nocturnal+,6.5 years,8 lbs,Least Concern,Animalia,Chordata,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Found in 13 countries
Crab-Eating Macaque,Macaca fascicularis,Omnivore,Diurnal+,20 years,9 lbs,Endangered,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,Found in 10 countries
Crabeater Seal,Lobodon carcinophaga,Carnivore,Cathemeral,25 years,300 lbs,Least Concern,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon carcinophaga,Found in 3 countries
Crane,Gruidae,Omnivore,Diurnal+,20 years,12 lbs,Not Evaluated,Animalia,Chordata,Aves,Gruiformes,Gruidae,,,Found in 88 countries
Crappie Fish,Pomoxis,Piscivore,Crepuscular+,6 years,2.7 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Centrarchiformes,Centrarchidae,Pomoxis,,Found in 2 countries
Crayfish,Decapoda,Omnivore,Nocturnal+,5 years,6 lbs,Not Evaluated,Animalia,Arthropoda,Malacostraca,Decapoda,,,,Found in 41 countries
Crested Gecko,Correlophus ciliatus,Omnivore,Nocturnal+,10 years,0.07 lbs,Vulnerable,Animalia,Chordata,Reptilia,Squamata,Diplodactylidae,Correlophus,Correlophus ciliatus,Found in 1 country
Crested Penguin,Eudyptes,Carnivore,Diurnal+,12 years,6.5 lbs,Not Evaluated,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,,Found in 9 countries
Cricket,Gryllidae,Omnivore,Nocturnal+,9 years,0.002 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,,,Found in 64 countries
Croatian Sheepdog,Canis lupus familiaris,Omnivore,Diurnal+,4 years,20 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Crocodile,Crocodylia,Carnivore,Crepuscular+,40 years,1200 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Crocodylia,,,,Found in 82 countries
Crocodile Monitor,Varanus salvadorii,Carnivore,Diurnal,12 years,9 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,salvadorii,Found in 2 countries
Crocodile Shark,Pseudocarcharias kamoharai,Carnivore,Nocturnal+,10 years,6.2 lbs,Least Concern,Animalia,Chordata,Chondrichthyes,Lamniformes,Pseudocarchariidae,Pseudocarcharias,Pseudocarcharias kamoharai,
Crocodylomorph,Crocodylomorpha,Carnivore,Cathemeral+,35 years,1200 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Crocodylomorpha,,,,Found in 90 countries
Cross Fox,Vulpes vulpes,Omnivore,Crepuscular+,3 years,14 lbs,Least Concern,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,Found in 88 locations
Cross River Gorilla,Gorilla gorilla diehli,Omnivore,Diurnal+,35 years,180 lbs,Critically Endangered,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,Found in 2 countries
Crow,Corvus,Omnivore,Diurnal+,12 years,2 lbs,Not Evaluated,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,,Found in 60 countries
Crucian Carp,Carassius carassius,Omnivore,Cathemeral+,8 years,3 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Carassius,carassius,Found in 22 countries
Cryolophosaurus,Cryolophosaurus ellioti,Carnivore,Cathemeral,22 years,1000 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Saurischia,Dilophosauridae,Cryolophosaurus,C. ellioti,Found in 1 country
Cuban Boa,Chilabothrus angulifer,Carnivore,Nocturnal+,15 years,20 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Boidae,Chilabothrus,angulifer,Found in 1 country
Cuban Cockroach,Panchlora nivea,Detritivore,Nocturnal+,8 years,,,Animalia,Arthropoda,Insecta,Blattodea,Blaberidae,Panchlora,Panchlora nivea,Found in 7 countries
Cubera Snapper,Lutjanus cyanopterus,Carnivore,Nocturnal+,25 years,57 lbs,Vulnerable,Animalia,Chordata,Actinopterygii,Perciformes,Lutjanidae,Lutjanus,Lutjanus cyanopterus,Found in 31 locations
Cuckoo,Cuculidae,Omnivore,Diurnal+,6 years,0.95 lbs,Not Evaluated,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,,,Found in 85 countries
Cucumber Beetle,Chrysomelidae,Herbivore,Diurnal+,9 years,0.003 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,,,
Curly Coated Retriever,Canis lupus familiaris,Omnivore,Diurnal+,5 years,41 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Curly Hair Tarantula,Tliltocatl albopilosus,Carnivore,Nocturnal+,8 years,0.04 lbs,Not Evaluated,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Tliltocatl,albopilosus,Found in 2 countries
Cuttlefish,Sepiida,Carnivore,Diurnal+,1.5 years,10 lbs,Not Evaluated,Animalia,Mollusca,Cephalopoda,Sepiida,,,,Found in 59 countries
Czechoslovakian Wolfdog,Canis lupus familiaris,Omnivore,Crepuscular+,14 years,35 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 2 countries
